-5.0254,7.6765,7.6741
8.8391,-7.7764,-8.5595
8.1816,9.282,-6.3008
-4.9805,8.4582,2.9511
-7.979,-2.1443,-7.7479
-2.7529,9.887,-7.3389
8.4726,-7.5404,1.0976
6.9054,-4.4749,4.8037
-4.8376,7.9071,7.3055
-4.4876,-6.0648,-0.92019
-4.0344,-0.4527,9.1638
-8.3717,-7.0287,0.2483
-6.6333,0.64654,9.227
2.2887,-8.3649,-1.373
-0.15207,-1.9211,3.3529
-1.7619,6.6257,-2.4438
0.31408,5.5062,8.9727
7.7473,-5.3406,-0.6502
9.102,2.18,-1.2328
-4.8865,-7.2914,-1.5901
-5.3267,8.3634,1.6729
-8.5969,9.4717,-9.9022
-4.806,6.1892,-8.4665
-6.5157,-2.2592,-7.0062
-9.4488,-1.6336,8.5352
-6.5106,-0.72291,2.427
5.6091,-9.2576,4.5465
8.4053,-3.1409,7.8996
4.4318,8.5542,0.7787
-4.0316,-9.6842,5.6059
2.6291,7.942,-4.9037
5.4037,-2.2468,-7.3157
-1.1499,-3.7946,-0.48442
2.3889,2.2772,-2.1346
1.475,5.447,1.5484
8.0548,-7.7635,-4.9806
5.0478,7.8461,-4.3083
-4.7009,6.2864,4.2584
-5.4127,5.3004,8.0565
3.872,-5.1092,5.8909
-5.3398,-4.797,-5.6123
2.4385,-8.5657,6.1176
-4.9013,-7.8799,7.7636
8.4084,-3.3153,-5.404
-3.9489,-1.2209,9.6696
6.9709,9.0305,5.0603
-5.4058,-3.0456,-3.0536
1.4419,1.5254,3.8453
-6.222,-8.6223,-0.3468
-1.5998,-2.8327,-4.2113
-2.4752,-7.6028,3.5502
-9.2193,7.4481,6.2866
-7.441,-0.49909,3.7774
5.0752,4.7995,-5.4111
-1.7478,-7.4913,6.3562
6.0817,4.0171,6.0563
3.398,9.661,6.2079
-2.3436,-5.2384,-2.3058
-0.10336,0.81411,-2.2649
9.0111,-8.4112,1.85
8.9589,7.553,-8.5129
-0.30034,-9.5581,-0.47463
4.2487,-9.5007,-2.9224
4.9966,-4.7423,-2.2497
0.21197,-9.5477,-4.6787
-1.0597,-7.7082,6.3638
5.3804,-1.4541,7.6662
-1.6875,9.0191,-0.78318
0.0017723,5.2497,-2.7493
-8.2504,-0.31447,-3.9339
8.0867,-2.473,-0.88995
-0.90544,-4.251,2.0686
1.9811,-1.7412,-7.2796
-8.5889,-8.3083,-2.0933
0.58881,1.1841,-1.2475
-5.5738,9.2229,8.2516
-2.2962,5.7641,8.5474
1.2,-3.209,7.7507
6.3007,-1.3155,-0.11288
-4.7432,0.20227,2.5678
4.5563,4.8476,-0.40634
-0.15914,-8.055,5.6866
-3.9151,-0.93961,-9.8242
-4.1918,-7.4135,5.273
-5.178,2.1266,-1.9574
-8.5367,-1.9905,-6.3081
1.6224,-2.2866,1.8242
2.4988,-7.3344,5.0654
-5.2952,0.21678,-8.4157
1.2859,-3.1742,6.0771
7.452,-3.5582,-7.2535
6.1532,-4.2568,-1.5603
-1.853,6.9644,-1.9975
-0.07551,-8.9149,5.3725
4.1278,8.6187,-4.1013
1.5584,8.5313,0.87147
5.0938,1.6183,-8.0963
9.0032,6.5578,-2.7115
-6.4595,3.525,-0.85827
5.7852,-8.6411,5.0237
-3.3007,1.7386,5.3236
1.2757,-6.73,-7.2925
-5.8622,-2.3455,-8.6879
4.8194,-7.7797,-3.2657
9.6001,-8.9695,-6.5009
6.6666,-5.6065,3.0323
2.4102,-8.3293,7.923
-0.15786,8.3479,-7.7655
0.47153,7.4834,1.8031
8.6307,6.7384,-2.2633
-6.8331,0.038858,-3.7892
1.8102,8.4999,-6.1967
2.7601,-1.5157,-6.6408
8.1585,-5.6977,-1.6139
-4.612,-3.1336,6.3226
4.215,-1.0465,-5.5303
-2.9935,-1.8665,-3.5334
-2.7123,3.6598,7.1435
-8.3719,-0.16296,-4.4473
-3.4339,4.6787,-4.9868
-3.5114,9.7964,-1.8586
-9.4084,-7.3387,1.8003
0.99135,5.3071,0.010675
4.1349,-1.4424,9.2676
-0.029984,2.2219,-8.3457
0.54609,-4.8804,-3.2841
-7.8837,7.8809,-7.3004
3.6949,0.46691,6.1377
-0.57715,-3.0181,-5.3157
-5.4146,-0.96247,-3.7389
7.1144,3.1278,-7.323
1.3039,2.5543,1.2495
9.9833,9.9193,8.7129
-8.4581,4.6412,8.2561
0.30003,-9.6986,-6.6781
-3.9209,-1.6727,-0.72275
7.2322,3.7232,-1.9324
-6.7645,8.6765,2.3281
-9.9723,-7.3221,6.1546
-1.1403,6.8336,8.0373
3.5431,-5.288,-5.218
9.3582,5.6906,8.0459
2.4022,6.67,3.7023
-6.1929,-1.6778,-2.7484
-2.7566,-3.5934,-0.64176
5.6011,3.8933,-6.0488
-3.4051,-2.8028,7.1859
-6.7152,9.3388,5.4193
-4.2986,-6.4859,-4.4787
-9.1932,8.4472,-6.0879
5.1024,-2.3801,7.679
-4.2943,0.79284,-8.9476
5.2899,-8.7367,-9.9869
6.8514,4.5283,6.1049
-0.89964,9.9891,-0.62232
7.1678,1.965,7.3086
9.8286,6.0676,-0.91278
8.835,0.48044,-9.0889
9.5855,-1.7173,-7.5923
9.0131,-2.5229,-3.771
9.2777,-7.8914,1.1435
3.9587,-1.3284,-4.738
-6.8763,9.075,-0.74056
2.9352,0.14079,-7.183
9.8145,6.8355,-5.7615
-5.1142,-6.8879,0.091359
3.6353,2.6489,2.2347
-7.4148,2.8215,-2.9641
9.9637,-1.8567,8.6823
-1.6028,-4.7184,6.0603
-2.9864,-0.62322,-8.845
-5.8682,3.2578,-1.1999
7.0032,7.2679,3.0391
2.2481,-6.0701,-8.0902
1.5067,-2.5546,1.8732
-5.039,-8.6064,-5.3153
-7.3299,1.6643,-8.6386
-8.7007,2.5992,1.3382
2.1451,0.19438,0.62309
4.5919,6.2815,7.9746
-1.502,-0.89569,-3.461
-8.02,-7.1086,5.9502
-8.2145,0.68137,-2.6416
0.59039,-5.8667,4.8943
-3.2806,-2.9792,4.7482
3.2279,-0.0098869,3.8563
9.0779,4.4549,-1.6451
-9.0202,5.4863,4.0109
-7.575,4.4169,3.1724
2.1646,-7.7553,-0.89232
-4.0761,7.3726,6.1136
4.3749,6.5575,-5.8359
-0.30371,4.6048,4.18
9.0832,-6.8777,4.6573
-2.8245,-8.0215,7.986
4.5025,7.3705,2.7469
1.8593,-3.4425,3.3469
4.0345,-4.7249,0.0876
-4.2783,-0.11004,6.3888
1.0073,-8.8354,-7.0994
-9.8559,-9.5396,-3.6611
9.0178,7.4381,-0.90843
-1.2353,6.8685,-2.0708
-2.8771,9.4046,-3.806
-7.9612,-6.8114,-8.6753
-5.2524,-2.121,3.2233
-4.0583,3.3639,7.0758
-0.42874,-5.3188,7.1199
-1.6997,0.51246,-5.3314
-8.8763,0.080934,-7.0184
1.7787,-3.9896,6.5545
-8.6599,5.3295,-9.7591
-4.4234,1.6636,7.9352
8.627,-9.2163,-8.4966
4.0331,8.2992,-4.709
3.6739,0.30689,-3.1298
-2.8754,6.5838,-7.4472
1.9187,-9.3221,-0.83874
6.4142,6.6337,6.7038
5.5803,7.8485,9.8769
5.0183,5.8263,-4.5677
0.63079,7.2772,-4.5591
4.9038,3.1304,-3.6619
-5.6456,-3.9208,-6.1761
0.37104,-1.0923,6.8302
6.2529,2.7775,4.6042
-4.4612,3.9838,-3.306
0.073511,-1.9377,8.8047
3.0478,-6.8286,-2.5755
-8.3752,-5.0937,4.758
-7.0895,3.2766,-7.1947
1.8696,6.4762,-0.50096
-1.7215,1.783,4.2424
-7.3771,-0.16431,0.17921
6.1754,-4.5273,1.0522
4.3128,-8.7671,1.6706
9.5166,-4.2922,4.023
-9.1993,-4.7165,2.9152
6.0618,9.4186,-2.3333
-0.16893,-8.9342,-7.3945
-6.1045,-5.299,-6.9834
-7.1573,2.8644,2.8093
-6.0214,-6.8832,8.2007
-9.8529,9.9678,-3.5261
-7.5796,-3.5212,-9.2218
3.8108,-8.6806,-9.4486
-4.1561,-9.1494,3.2314
-0.14862,9.2022,9.3254
7.6189,2.9544,9.7756
0.47594,1.4652,8.351
4.1203,3.6234,3.0403
-6.9789,7.9241,5.5669
-1.2712,4.7872,-2.2171
7.8173,1.8897,8.7067
-6.8046,6.0732,5.224
-7.6269,-7.5121,9.6373
6.4441,4.3304,-2.017
-8.8385,3.0466,-2.5751
-5.3551,6.5073,8.378
1.8991,-3.364,-4.9155
4.2292,9.5515,7.9103
-1.3409,-4.156,-9.5235
-0.40158,-6.8723,-7.7526
-8.2614,7.3271,0.91605
2.2007,-2.987,-1.3908
-4.3936,-9.9921,2.5815
8.3783,6.7954,-3.7869
-5.2356,8.0633,4.2644
5.0131,6.5,-1.4136
4.1029,-6.7213,0.8849
-7.5444,5.9517,0.038157
-5.8255,5.2925,-9.0578
-6.0566,-3.6323,2.7652
5.6866,-0.91333,4.3932
1.023,9.0125,4.2173
0.1597,-6.4865,-1.4557
4.8515,4.5495,8.2663
7.5498,-6.6899,-0.87987
-8.5991,2.4764,3.195
-2.4736,5.0194,-9.0071
-3.1645,6.1328,-8.9587
6.8856,-3.8246,-8.9353
5.377,-1.3993,0.14045
0.64995,1.415,-8.3461
-8.209,-4.3131,3.9328
8.5022,-7.2706,-3.2783
1.1589,4.5237,-7.7176
-9.5218,0.82425,-6.4149
2.9213,-6.496,-7.3707
-4.5258,-2.4685,8.3081
-0.92647,3.1822,5.2491
7.9123,-8.3496,-2.1529
-5.9191,1.0608,7.6024
-7.7272,5.3032,-9.5889
2.3634,7.3375,4.4998
3.5097,0.8452,-3.7794
9.777,-4.8738,5.4278
-3.5686,8.5394,-5.6193
8.1445,3.1686,6.4181
1.8094,1.5908,-7.4487
-8.4633,8.3485,-5.7381
8.6118,-8.2434,5.3184
0.84927,-8.0118,1.1385
-0.52278,5.4691,-2.0584
0.88952,3.3158,1.3727
0.54678,-2.7721,-5.0883
3.2296,2.895,-1.4124
2.889,-0.78288,-9.4586
-6.5413,-9.4793,2.1954
0.15075,-9.7968,0.027741
-6.4363,6.6079,2.2276
-0.68672,0.62371,-6.992
-8.0879,8.9079,7.7469
8.1787,8.7771,-4.2258
6.8603,7.9066,7.7997
-5.9068,-0.49866,-3.3135
-5.5598,1.1371,3.5289
1.2962,7.3235,-6.4865
-9.1745,-8.3452,-6.796
9.5832,-9.0624,3.4022
-3.1117,-3.8197,-5.5027
-4.0751,-5.0009,5.5931
8.5589,2.258,-6.4599
-5.1108,1.3414,9.4803
-1.8963,7.3817,-4.7904
-6.324,8.121,-7.7037
-8.2797,4.4965,-8.3002
8.2651,-0.35473,4.9937
-4.4538,-0.67529,1.0564
5.5661,-3.3054,-8.7285
-6.7569,-8.6746,5.1586
3.3153,-6.9153,8.0571
-4.5128,-1.8155,-0.92695
4.5051,-9.1826,8.6005
-8.8553,9.1509,-0.36329
3.2424,4.7924,8.6873
-8.8781,5.8977,0.39726
3.1504,-8.8233,4.9381
-3.0058,-3.4617,-3.1
4.7163,-9.302,-8.9914
-1.6418,-5.9973,0.034934
1.1087,-9.1371,8.6005
-6.2068,7.3552,4.6639
-4.4465,-8.731,0.20231
-0.27817,8.4089,-8.6853
-9.0694,-0.20004,-0.53873
6.9787,-8.8517,1.5155
-1.2277,9.4877,7.4185
-6.194,-5.3536,9.9726
-7.0081,5.0598,-8.9341
-7.4752,-0.53335,-9.2004
-0.35578,-1.9032,5.0895
9.8884,9.7372,9.3889
6.713,1.0714,-5.8097
7.5987,8.9266,-2.0782
0.26525,4.6988,-3.0396
-9.7379,-8.412,3.7032
5.7849,5.2318,-2.2365
8.2889,2.6887,9.5193
-8.7368,-2.3539,-0.42802
-6.5002,-6.9481,1.7076
0.19111,-3.3505,8.4709
-1.3825,-5.4268,-7.9489
9.1775,9.1061,6.9294
9.6922,3.742,-4.3687
-6.9134,9.2308,8.7631
-2.9379,-4.7103,8.7339
1.5371,7.3983,-4.0508
-1.5555,-3.6637,8.181
0.15799,8.3099,1.0232
7.5404,5.8047,0.08981
-8.7907,-9.8027,1.8901
8.3071,2.962,5.4799
-3.7488,-1.1702,1.6875
4.5827,-0.20644,-1.9032
-4.4978,-6.3749,-2.8462
4.5973,7.26,7.5953
5.6871,-5.0588,0.19337
1.3441,-9.3882,6.5818
-7.7806,1.4262,2.3281
-7.506,-7.5436,7.9544
7.1142,-6.7577,3.6693
8.6777,-0.99015,-7.3556
2.9731,-9.0964,0.26746
-6.3005,-5.6314,-5.5637
4.4465,-5.1641,2.4617
-5.5191,-2.2521,-0.12226
5.0549,-8.4556,0.7844
9.9725,-6.2296,-2.2034
8.4262,6.1758,2.1865
0.54534,7.027,8.7388
2.4529,-6.1994,0.93114
-3.6917,7.1282,-3.3602
7.6107,8.8722,-9.8711
7.2058,-0.22935,-7.015
-8.7887,7.1509,-8.7965
0.99282,9.5495,-8.9981
-2.3887,-3.1745,7.7672
1.1369,-7.7321,-2.3872
-6.3565,1.2256,-8.3466
5.8438,1.5092,-9.3843
-7.6421,-1.1139,1.0077
-5.9394,5.3436,1.5434
-9.521,-0.21022,2.3707
-8.83,-8.2556,-1.6969
-7.6164,-1.6629,4.8376
-0.97271,-1.1954,9.0019
7.9137,7.7366,-0.73711
-7.9246,7.1868,-6.708
9.9477,-9.2366,-9.0101
8.4484,3.9187,-1.797
-7.4806,9.1731,9.2915
1.2322,-2.3671,2.1911
1.5744,3.2951,-6.9646
5.6297,-5.7897,-6.7181
-8.0125,-0.20659,3.1815
-8.2188,-4.1153,1.4594
8.8942,9.3216,6.2322
-1.4904,3.8758,-8.1953
6.3832,6.8167,-2.2424
5.6598,4.2861,7.2909
6.758,9.7604,2.5913
-7.205,7.4579,-8.6288
-8.1654,5.5356,9.5433
-1.143,4.9472,0.1318
6.1621,3.6797,-5.8977
-7.1937,-0.75558,4.1429
-6.4051,-7.3403,2.4984
-6.788,-1.6087,5.1207
-5.3876,8.3355,-4.0006
-3.4391,6.5733,4.2948
-8.6444,7.169,3.3228
-2.2695,9.6309,7.1219
-4.3903,-3.6349,-6.8892
-6.9363,6.3943,-6.3883
-3.7345,1.8426,-4.6744
-0.014826,-9.2547,1.8081
3.4182,5.566,-8.9934
-4.1685,-4.8322,6.5788
-0.26339,6.1903,7.586
3.8812,0.27875,4.283
8.8464,6.09,-2.8857
-7.7337,2.3666,-7.9146
-2.459,-0.78007,-9.7487
7.3335,6.8366,5.0612
5.3586,7.3628,3.0975
6.5188,-9.3031,9.0161
-9.2619,-4.3927,8.8469
6.0811,8.9752,-8.3352
-8.0947,5.5822,9.2941
-2.9458,-0.8204,0.0095745
-5.3395,-7.5353,-8.5575
9.6876,2.8199,9.2361
-0.35316,4.7286,-3.1511
-4.3934,1.0513,-7.1173
-1.5845,1.2482,5.8288
-7.2199,8.8732,-5.8163
5.6243,-4.993,-0.99568
6.4211,-5.2911,0.8748
-9.8806,7.9563,-3.5915
-2.8278,9.7834,-1.6316
8.5586,-0.98032,5.6384
1.1718,9.3231,-0.99872
-6.5941,8.7256,-2.0349
-2.0463,2.7222,6.0042
2.6142,-7.2825,8.6173
5.27,2.8137,1.1265
9.7096,0.35994,-5.8856
9.5537,1.6489,-5.4689
-1.1173,-7.4921,3.7741
8.3596,-1.4712,-1.9824
4.4752,-7.2211,6.3879
-6.9012,6.6191,7.8996
1.3864,-8.1701,-2.4578
0.5911,-6.5488,-4.1622
8.7908,-4.2512,9.0571
3.8525,5.0665,6.0255
0.78845,-3.6117,-6.8488
8.3745,-8.4385,7.9069
-8.3817,0.23073,8.411
-3.8115,0.0039291,-6.0906
-2.6728,-9.955,6.0637
-9.7651,-2.1416,5.5348
0.90316,3.6751,1.2528
-2.2885,-2.6119,0.75426
-0.69712,-5.6648,-2.4561
-8.9477,-5.1301,8.4814
9.611,-8.9618,-6.5382
7.5074,-3.905,-4.9651
-3.7477,5.8032,-5.5011
-8.3646,6.3623,7.0407
-7.868,9.9744,-3.5782
-7.7744,-0.3007,4.6312
-3.7167,8.4244,-4.7627
4.9344,8.3571,-6.2361
7.3565,4.2537,9.0155
-0.99239,-5.2418,9.2961
4.708,2.5785,-9.3341
-6.0918,3.2653,2.3145
-6.1219,-9.1228,6.1841
-2.6511,-0.59451,-7.4589
-3.0152,-0.58849,-7.7637
-3.9584,7.621,-7.6013
0.99521,-5.8643,0.80434
-9.7461,-3.6292,-8.7002
-2.8154,9.504,-9.3952
3.6999,-7.616,-1.7991
-5.8492,-5.2881,-9.2371
-6.3832,1.9413,8.1303
-4.1177,3.5816,2.7136
-9.8878,5.154,2.664
-3.1043,-6.7787,-5.6983
6.5681,3.4168,8.5734
-9.5542,-0.431,-2.0265
-9.3936,-0.28479,7.5824
-2.5129,2.5976,8.9902
-8.6928,1.5449,-8.4314
7.0609,-3.1408,6.4905
-2.729,7.4162,-9.9752
4.1737,-9.516,-3.1523
-3.1498,9.4923,-4.7952
-4.2917,-8.0793,0.62432
-9.8902,-5.3791,-8.451
-4.5993,6.8354,-9.1109
1.1641,-9.9028,7.9066
-2.0958,-0.63824,5.2983
6.903,5.1397,4.3355
-4.9287,5.9135,5.4009
8.4038,5.0724,-7.2588
-7.1008,-7.2975,2.4566
-0.32169,4.7263,6.8844
-5.9603,0.62511,-8.8954
-7.7564,-6.3111,5.9719
-8.4213,-6.5294,5.9886
-8.0408,-7.7997,7.7596
-1.1315,-3.889,-2.1631
-0.12127,2.5487,5.1144
-4.111,-2.5677,4.8584
4.2066,-8.542,-2.1654
-9.57,1.5084,9.0398
-3.8082,6.0235,-9.1961
6.8557,4.7811,-6.1848
0.94917,-7.3585,-2.6863
-8.8966,3.2732,5.8946
0.20332,-8.8092,2.9006
-4.1149,1.2369,0.14723
-6.6735,6.3873,9.6837
3.5857,-8.0053,-7.3456
-6.0637,-4.9387,-1.7089
-2.0821,-2.0134,3.59
4.5553,-6.7639,-2.4152
6.1987,5.187,-5.862
2.0297,-8.9057,-1.2266
-7.3838,0.33162,5.7228
-9.7822,-9.211,-3.9006
-4.1485,-9.8978,-0.84607
-0.32231,0.32064,-1.6378
-8.4866,-7.234,-5.7034
-8.3302,-3.8436,3.6113
9.5899,-7.53,-1.1302
2.4854,4.5133,1.6924
6.4582,4.6093,-7.7744
5.6202,8.4221,7.4787
0.20476,-9.9304,7.1738
2.1392,-2.5531,-3.5857
-4.351,-3.5304,-4.103
8.7199,-7.8986,-6.9209
2.3374,-8.3368,5.2801
-1.863,3.5963,5.6122
-8.9964,-8.3447,-2.325
-7.9031,-5.5678,5.8774
-1.1212,4.0811,0.4296
-9.5247,-0.70401,8.7608
-4.2286,-9.5595,2.3956
-5.7021,8.819,-7.6022
-5.5698,-7.8854,-9.8367
-6.1463,4.1235,-2.4263
6.7831,-9.6218,6.3497
-0.67912,8.591,-4.5909
0.86278,-0.43338,-6.7095
1.6163,-9.8393,2.9663
-8.1131,9.759,-5.298
-8.7198,3.0907,-3.9721
9.7362,6.4397,-9.3865
-4.3234,-7.8623,4.7045
-7.162,-3.1144,-2.8542
-9.6244,-5.9595,1.7537
7.4142,3.0209,6.1144
-6.5251,-0.026685,5.2212
-6.5693,0.41369,-8.9754
-2.5461,0.58173,-3.882
-6.3498,-5.3187,6.2637
-1.1798,-4.8213,-8.7544
1.5735,3.5781,9.2273
6.7232,-5.3792,-9.1495
1.7659,-7.8573,-2.7042
8.4806,0.82764,2.8012
-0.37432,-0.9182,1.9562
2.4369,-4.0285,2.7484
-1.1659,7.5103,-6.7919
8.2502,3.5406,0.14142
4.2082,-4.6239,-6.9156
2.0559,5.6102,-9.3525
6.8678,9.1503,4.962
8.1299,-9.2977,-2.1571
1.5597,-5.2243,1.1939
-5.8481,0.91584,-8.6117
-3.3382,-9.4543,6.7915
8.4002,6.5755,-1.8733
-0.17685,2.1237,-6.9326
6.903,-3.9786,-6.3399
-0.16848,-0.85614,3.2045
-9.035,-6.5589,3.0444
1.7685,5.2708,-8.8296
9.5978,9.3558,-1.4734
-6.9707,-8.8518,-1.005
2.5385,-4.4577,-3.1531
2.8883,1.2951,4.1094
-7.8755,7.5133,2.364
-4.0205,-9.4895,9.7199
-2.2093,-2.1021,-9.2243
9.0873,-2.0313,6.4953
1.5351,-8.6073,4.7343
-8.2528,-0.28052,9.6223
-7.8568,6.4801,-1.8181
9.0737,-7.2233,2.3411
6.1069,4.1947,8.5353
-1.434,8.0578,5.5024
3.4498,-2.98,2.9051
-5.7614,-6.5464,-7.4008
0.40329,-4.611,4.6902
9.5108,-7.8633,9.9515
6.6085,4.9336,-9.5005
-5.6804,8.7813,6.6222
-1.0315,2.3853,-0.036834
1.4536,3.0196,8.7095
1.416,-4.8745,-7.1283
8.6105,1.8152,3.0246
-4.8981,-8.0375,-5.8135
3.1268,-3.8368,1.9203
5.6249,-1.4683,-0.13135
-7.6806,6.7812,7.3918
0.52778,6.2688,9.8075
-1.7531,-8.3514,6.9785
0.045848,-0.13682,-0.64707
-8.6937,8.3738,6.835
-4.6093,-7.8285,-6.7835
-5,8.9455,-9.6414
3.3736,-2.0483,2.5012
-8.9985,-4.8883,-1.51
9.4627,0.18553,6.9613
-2.4863,6.9843,4.9274
7.4374,-6.0414,-6.3127
3.8858,9.6059,0.68281
-9.4084,5.1235,2.2209
-8.2546,4.5216,-2.8086
-8.1007,2.2533,-2.6112
1.2845,6.9109,-2.9548
1.3208,0.096786,4.9512
-3.7878,6.7971,-3.864
-7.7361,0.59313,-0.35253
5.3721,5.4346,1.5907
-7.236,2.0382,0.68848
1.7006,9.985,8.4868
0.17355,0.18266,4.6985
0.20246,6.9603,-5.278
-2.8133,8.453,-5.131
-8.8904,7.8557,-4.3001
-3.2761,-3.0945,3.2089
8.997,-7.7136,7.0293
8.9667,0.029966,3.5307
-1.4136,6.1697,9.3988
4.841,5.9646,-8.0986
1.1523,-3.1644,-1.2341
8.2801,2.7762,3.265
4.7282,1.9532,-3.5199
-2.1214,-8.5719,-1.6025
-8.7893,3.8212,-7.1226
6.2123,2.5104,9.9711
-3.6716,-8.9067,-6.4698
-0.1159,-2.2841,-0.95068
0.83059,-1.3196,-3.1203
0.35058,5.3056,7.1176
-7.0762,0.38395,0.36246
-2.8131,5.418,9.7192
-2.7738,6.4739,8.7607
-5.6841,8.8841,-1.8968
-9.263,7.0194,1.9899
8.4836,3.1642,-9.9822
-2.9136,-2.0571,-6.5726
-6.084,7.6094,-4.6462
7.2818,-7.2478,-4.7418
-0.038931,-1.8343,-2.6852
6.3985,2.0314,-6.3192
5.2664,3.1962,2.1184
-7.6655,9.5966,-0.8444
0.32157,5.8237,8.9549
-3.3152,-8.3888,-6.3847
3.7189,0.32504,3.8083
5.7444,7.3083,6.2602
-4.3058,0.86869,-4.1988
-1.5999,-6.131,6.6196
7.6471,-3.0503,4.166
5.2801,1.5454,-4.0868
-4.302,1.3004,0.18795
4.4776,-0.42416,-0.95816
-9.4572,-0.29417,-1.9378
1.2659,8.6691,1.9544
-9.1785,-9.899,-8.836
-7.4784,6.466,-3.5558
6.412,3.0084,-5.3169
3.6322,-8.9674,-0.39554
-1.2234,3.6553,3.812
-2.0858,-4.2234,-8.5011
7.5159,-5.5238,-4.9288
-5.2247,-5.283,-8.6815
-2.1203,9.906,-6.5761
-7.1304,0.96911,-7.5395
3.4485,9.97,-9.3235
-6.4878,-8.2758,-8.6566
9.9951,2.4571,3.5347
9.2886,-4.9542,-5.2802
-8.6449,4.5251,-0.42231
-8.583,2.1711,0.15352
-5.0582,-1.676,-9.6051
-3.775,-9.3921,-4.9033
5.9587,-9.9984,9.956
5.0573,-3.5885,8.2425
-6.4219,8.915,-2.9956
4.8104,-7.8944,1.1271
-2.4634,-0.70362,-9.6296
-3.6932,4.3911,9.8717
-5.9978,8.5552,-8.5835
1.137,1.9271,-2.6301
0.15915,4.6778,-8.2001
8.0904,-1.503,9.0513
-6.711,-5.386,1.2272
-9.4783,-9.7897,1.5796
-7.2159,-5.5754,-6.8779
-9.2729,4.6007,-7.7848
1.3735,5.3023,-1.9814
5.4316,4.4932,-4.0365
9.7435,-0.43073,7.2381
6.9449,4.915,-7.8352
-6.6085,1.6206,-9.6122
9.5592,-9.6116,-6.2231
1.5701,5.8278,-1.2582
6.2048,-8.1456,1.9338
